Away_team,GameDate,Home_team,Humidity,IsPlayoffs,Location,Stadium,Surface,Team1_Team2,Temperature,Visibility,Weather_cat,Wind
NE,10/29/15,MIA,48%,0,"Foxborough, Massachusetts",Click to see stadium details,Fieldturf,MIA_NE,53,10,Clear,9
KC,11/1/15,DET,88%,0,"London, London",Click to see stadium details,Desso,DET_KC,57,3,Clear,3
ATL,11/1/15,TB,90%,0,"Atlanta, Georgia",Click to see stadium details,Fieldturf,ATL_TB,64,7,Drizzle,2
CLE,11/1/15,ARI,46%,0,"Cleveland, Ohio",Click to see stadium details,Kentucky,ARI_CLE,63,10,Partly Cloudy,17
LA,11/1/15,SF,59%,0,"St. Louis, Missouri",Click to see stadium details,Fieldturf,LA_SF,67,10,Clear,4
NO,11/1/15,NYG,95%,0,"New Orleans, Louisiana",Click to see stadium details,Fieldturf,NO_NYG,68,2,Light Rain,6
CHI,11/1/15,MIN,46%,0,"Chicago, Illinois",Click to see stadium details,Grass,CHI_MIN,61,10,Clear,7
BAL,11/1/15,LAC,71%,0,"Baltimore, Maryland",Click to see stadium details,,BAL_LAC,65,9,Partly Cloudy,6
PIT,11/1/15,CIN,57%,0,"Pittsburgh, Pennsylvania",Click to see stadium details,Desso,CIN_PIT,63,10,Partly Cloudy,9
HOU,11/1/15,TEN,89%,0,"Houston, Texas",Click to see stadium details,Grass,HOU_TEN,68,7,Mostly Cloudy,4
OAK,11/1/15,NYJ,71%,0,"Oakland, California",Click to see stadium details,Bluegrass,NYJ_OAK,68,9,Partly Cloudy,8
DAL,11/1/15,SEA,83%,0,"Arlington, Texas",Click to see stadium details,RealGrass,DAL_SEA,63,9,Partly Cloudy,0
DEN,11/1/15,GB,33%,0,"Denver, Colorado",Click to see stadium details,Grass,DEN_GB,52,7,Partly Cloudy,4
CAR,11/2/15,IND,95%,0,"Charlotte, North Carolina",Click to see stadium details,Grass,CAR_IND,62,4,Rain,5
CIN,11/5/15,CLE,77%,0,"Cincinnati, Ohio",Click to see stadium details,,CIN_CLE,65,9,Mostly Cloudy,5
CAR,11/8/15,GB,57%,0,"Charlotte, North Carolina",Click to see stadium details,Grass,CAR_GB,53,9,Mostly Cloudy,7
NE,11/8/15,WAS,38%,0,"Foxborough, Massachusetts",Click to see stadium details,Fieldturf,NE_WAS,54,10,Clear,8
NO,11/8/15,TEN,85%,0,"New Orleans, Louisiana",Click to see stadium details,Fieldturf,NO_TEN,62,8,Overcast,14
BUF,11/8/15,MIA,56%,0,"Orchard Park, New York",Click to see stadium details,A-Turf,BUF_MIA,47,10,Clear,6
MIN,11/8/15,LA,39%,0,"Minneapolis, Minnesota",Click to see stadium details,FieldTurf,LA_MIN,57,10,Clear,14
NYJ,11/8/15,JAX,41%,0,"Rutherford, New Jersey",Click to see stadium details,Fieldturf,JAX_NYJ,57,10,Clear,7
PIT,11/8/15,OAK,48%,0,"Pittsburgh, Pennsylvania",Click to see stadium details,Desso,OAK_PIT,51,10,Clear,0
TB,11/8/15,NYG,84%,0,"Tampa, Florida",Click to see stadium details,Grass,NYG_TB,77,7,Mostly Cloudy,1
SF,11/8/15,ATL,83%,0,"Santa Clara, California",Click to see stadium details,Bermuda,ATL_SF,58,7,Mostly Cloudy,2
IND,11/8/15,DEN,43%,0,"Indianapolis, Indiana",Click to see stadium details,Fieldturf,DEN_IND,49,10,Clear,4
DAL,11/8/15,PHI,61%,0,"Arlington, Texas",Click to see stadium details,RealGrass,DAL_PHI,53,10,Clear,2
LAC,11/9/15,CHI,69%,0,"San Diego, California",Click to see stadium details,Grass,CHI_LAC,61,9,Partly Cloudy,7
NYJ,11/12/15,BUF,85%,0,"Rutherford, New Jersey",Click to see stadium details,Fieldturf,BUF_NYJ,56,9,Partly Cloudy,9
GB,11/15/15,DET,53%,0,"Green Bay, Wisconsin",Click to see stadium details,Desso,DET_GB,57,8,Clear,6
TB,11/15/15,DAL,59%,0,"Tampa, Florida",Click to see stadium details,Grass,DAL_TB,77,10,Partly Cloudy,9
TEN,11/15/15,CAR,33%,0,"Nashville, Tennessee",Click to see stadium details,,CAR_TEN,60,10,Partly Cloudy,3
LA,11/15/15,CHI,28%,0,"St. Louis, Missouri",Click to see stadium details,Fieldturf,CHI_LA,67,9,Clear,8
WAS,11/15/15,NO,31%,0,"Landover, Maryland",Click to see stadium details,Grass,NO_WAS,62,10,Clear,7
PHI,11/15/15,MIA,38%,0,"Philadelphia, Pennsylvania",Click to see stadium details,Desso,MIA_PHI,59,10,Clear,9
PIT,11/15/15,CLE,39%,0,"Pittsburgh, Pennsylvania",Click to see stadium details,Desso,CLE_PIT,60,10,Clear,6
BAL,11/15/15,JAX,31%,0,"Baltimore, Maryland",Click to see stadium details,,BAL_JAX,63,10,Clear,5
OAK,11/15/15,MIN,62%,0,"Oakland, California",Click to see stadium details,Bluegrass,MIN_OAK,57,9,Clear,15
NYG,11/15/15,NE,44%,0,"Rutherford, New Jersey",Click to see stadium details,Fieldturf,NE_NYG,54,10,Clear,5
DEN,11/15/15,KC,17%,0,"Denver, Colorado",Click to see stadium details,Grass,DEN_KC,59,4,Partly Cloudy,1
SEA,11/15/15,ARI,85%,0,"Seattle, Washington",Click to see stadium details,Fieldturf,ARI_SEA,42,10,Partly Cloudy,1
CIN,11/16/15,HOU,81%,0,"Cincinnati, Ohio",Click to see stadium details,,CIN_HOU,49,6,Partly Cloudy,2
JAX,11/19/15,TEN,96%,0,"Jacksonville, Florida",Click to see stadium details,,JAX_TEN,71,9,Partly Cloudy,2
DET,11/22/15,OAK,63%,0,"Detroit, Michigan",Click to see stadium details,Fieldturf,DET_OAK,31,10,Clear,10
ATL,11/22/15,IND,48%,0,"Atlanta, Georgia",Click to see stadium details,Fieldturf,ATL_IND,47,10,Clear,8
HOU,11/22/15,NYJ,44%,0,"Houston, Texas",Click to see stadium details,Grass,HOU_NYJ,52,10,Clear,5
PHI,11/22/15,TB,46%,0,"Philadelphia, Pennsylvania",Click to see stadium details,Desso,PHI_TB,48,10,Mostly Cloudy,10
CHI,11/22/15,DEN,71%,0,"Chicago, Illinois",Click to see stadium details,Grass,CHI_DEN,29,7,Clear,6
BAL,11/22/15,LA,45%,0,"Baltimore, Maryland",Click to see stadium details,,BAL_LA,47,10,Partly Cloudy,10
MIA,11/22/15,DAL,85%,0,"Miami Gardens, Florida",Click to see stadium details,Grass,DAL_MIA,75,8,Partly Cloudy,10
CAR,11/22/15,WAS,49%,0,"Charlotte, North Carolina",Click to see stadium details,Grass,CAR_WAS,52,10,Partly Cloudy,8
LAC,11/22/15,KC,25%,0,"San Diego, California",Click to see stadium details,Grass,KC_LAC,78,10,Clear,4
MIN,11/22/15,GB,66%,0,"Minneapolis, Minnesota",Click to see stadium details,FieldTurf,GB_MIN,32,9,Mostly Cloudy,7
SEA,11/22/15,SF,64%,0,"Seattle, Washington",Click to see stadium details,Fieldturf,SEA_SF,48,10,Partly Cloudy,3
ARI,11/22/15,CIN,28%,0,"Glendale, Arizona",Click to see stadium details,Grass,ARI_CIN,65,10,Clear,2
NE,11/23/15,BUF,47%,0,"Foxborough, Massachusetts",Click to see stadium details,Fieldturf,BUF_NE,28,10,Clear,5
DET,11/26/15,PHI,68%,0,"Detroit, Michigan",Click to see stadium details,Fieldturf,DET_PHI,55,10,Mostly Cloudy,15
DAL,11/26/15,CAR,92%,0,"Arlington, Texas",Click to see stadium details,RealGrass,CAR_DAL,68,5,Humid and Mostly Cloudy,11
GB,11/26/15,CHI,93%,0,"Green Bay, Wisconsin",Click to see stadium details,Desso,CHI_GB,35,5,Light Rain,10
HOU,11/29/15,NO,91%,0,"Houston, Texas",Click to see stadium details,Grass,HOU_NO,55,5,Overcast,8
CIN,11/29/15,LA,81%,0,"Cincinnati, Ohio",Click to see stadium details,,CIN_LA,45,8,Mostly Cloudy,6
ATL,11/29/15,MIN,54%,0,"Atlanta, Georgia",Click to see stadium details,Fieldturf,ATL_MIN,72,10,Mostly Cloudy,1
WAS,11/29/15,NYG,90%,0,"Landover, Maryland",Click to see stadium details,Grass,NYG_WAS,46,6,Overcast,5
IND,11/29/15,TB,69%,0,"Indianapolis, Indiana",Click to see stadium details,Fieldturf,IND_TB,44,9,Mostly Cloudy,8
KC,11/29/15,BUF,95%,0,"Kansas City, Missouri",Click to see stadium details,Grass,BUF_KC,34,4,Light Rain,5
TEN,11/29/15,OAK,93%,0,"Nashville, Tennessee",Click to see stadium details,,OAK_TEN,57,4,Overcast,2
JAX,11/29/15,LAC,56%,0,"Jacksonville, Florida",Click to see stadium details,,JAX_LAC,75,10,Clear,6
NYJ,11/29/15,MIA,47%,0,"Rutherford, New Jersey",Click to see stadium details,Fieldturf,MIA_NYJ,48,10,Clear,5
SF,11/29/15,ARI,37%,0,"Santa Clara, California",Click to see stadium details,Bermuda,ARI_SF,57,10,Clear,2
SEA,11/29/15,PIT,81%,0,"Seattle, Washington",Click to see stadium details,Fieldturf,PIT_SEA,37,5,Mostly Cloudy,2
DEN,11/29/15,NE,91%,0,"Denver, Colorado",Click to see stadium details,Grass,DEN_NE,21,1,Light Snow,0
CLE,11/30/15,BAL,74%,0,"Cleveland, Ohio",Click to see stadium details,Kentucky,BAL_CLE,42,9,Mostly Cloudy,8
DET,12/3/15,GB,78%,0,"Detroit, Michigan",Click to see stadium details,Fieldturf,DET_GB,40,9,Mostly Cloudy,11
NYG,12/6/15,NYJ,51%,0,"Rutherford, New Jersey",Click to see stadium details,Fieldturf,NYG_NYJ,52,10,Clear,5
LA,12/6/15,ARI,56%,0,"St. Louis, Missouri",Click to see stadium details,Fieldturf,ARI_LA,50,10,Mostly Cloudy,4
TB,12/6/15,ATL,61%,0,"Tampa, Florida",Click to see stadium details,Grass,ATL_TB,78,10,Partly Cloudy,11
MIN,12/6/15,SEA,90%,0,"Minneapolis, Minnesota",Click to see stadium details,FieldTurf,MIN_SEA,36,6,Overcast,3
BUF,12/6/15,HOU,59%,0,"Orchard Park, New York",Click to see stadium details,A-Turf,BUF_HOU,49,10,Mostly Cloudy,4
MIA,12/6/15,BAL,75%,0,"Miami Gardens, Florida",Click to see stadium details,Grass,BAL_MIA,78,9,Mostly Cloudy,14
CLE,12/6/15,CIN,66%,0,"Cleveland, Ohio",Click to see stadium details,Kentucky,CIN_CLE,46,9,Mostly Cloudy,5
TEN,12/6/15,JAX,52%,0,"Nashville, Tennessee",Click to see stadium details,,JAX_TEN,56,10,Mostly Cloudy,4
CHI,12/6/15,SF,65%,0,"Chicago, Illinois",Click to see stadium details,Grass,CHI_SF,46,9,Clear,4
LAC,12/6/15,DEN,35%,0,"San Diego, California",Click to see stadium details,Grass,DEN_LAC,71,10,Partly Cloudy,7
OAK,12/6/15,KC,81%,0,"Oakland, California",Click to see stadium details,Bluegrass,KC_OAK,60,9,Mostly Cloudy,3
NO,12/6/15,CAR,74%,0,"New Orleans, Louisiana",Click to see stadium details,Fieldturf,CAR_NO,65,9,Clear,3
NE,12/6/15,PHI,65%,0,"Foxborough, Massachusetts",Click to see stadium details,Fieldturf,NE_PHI,44,9,Clear,5
PIT,12/6/15,IND,81%,0,"Pittsburgh, Pennsylvania",Click to see stadium details,Desso,IND_PIT,35,9,Partly Cloudy,2
WAS,12/7/15,DAL,73%,0,"Landover, Maryland",Click to see stadium details,Grass,DAL_WAS,44,9,Partly Cloudy,2
ARI,12/10/15,MIN,34%,0,"Glendale, Arizona",Click to see stadium details,Grass,ARI_MIN,59,10,Partly Cloudy,1
PHI,12/13/15,BUF,64%,0,"Philadelphia, Pennsylvania",Click to see stadium details,Desso,BUF_PHI,69,9,Mostly Cloudy,1
CLE,12/13/15,SF,78%,0,"Cleveland, Ohio",Click to see stadium details,Kentucky,CLE_SF,62,8,Mostly Cloudy,8
LA,12/13/15,DET,86%,0,"St. Louis, Missouri",Click to see stadium details,Fieldturf,DET_LA,62,7,Overcast,15
TB,12/13/15,NO,57%,0,"Tampa, Florida",Click to see stadium details,Grass,NO_TB,80,10,Partly Cloudy,12
NYJ,12/13/15,TEN,63%,0,"Rutherford, New Jersey",Click to see stadium details,Fieldturf,NYJ_TEN,65,9,Mostly Cloudy,4
CIN,12/13/15,PIT,69%,0,"Cincinnati, Ohio",Click to see stadium details,,CIN_PIT,65,9,Partly Cloudy,6
JAX,12/13/15,IND,64%,0,"Jacksonville, Florida",Click to see stadium details,,IND_JAX,77,10,Partly Cloudy,8
KC,12/13/15,LAC,94%,0,"Kansas City, Missouri",Click to see stadium details,Grass,KC_LAC,60,4,Light Rain,11
CHI,12/13/15,WAS,85%,0,"Chicago, Illinois",Click to see stadium details,Grass,CHI_WAS,58,8,Overcast,11
CAR,12/13/15,ATL,62%,0,"Charlotte, North Carolina",Click to see stadium details,Grass,ATL_CAR,70,10,Mostly Cloudy,6
BAL,12/13/15,SEA,71%,0,"Baltimore, Maryland",Click to see stadium details,,BAL_SEA,66,9,Mostly Cloudy,3
DEN,12/13/15,OAK,67%,0,"Denver, Colorado",Click to see stadium details,Grass,DEN_OAK,39,9,Partly Cloudy,2
GB,12/13/15,DAL,97%,0,"Green Bay, Wisconsin",Click to see stadium details,Desso,DAL_GB,52,4,Drizzle,9
HOU,12/13/15,NE,94%,0,"Houston, Texas",Click to see stadium details,Grass,HOU_NE,52,9,Partly Cloudy,3
MIA,12/14/15,NYG,89%,0,"Miami Gardens, Florida",Click to see stadium details,Grass,MIA_NYG,75,9,Humid,5
LA,12/17/15,TB,71%,0,"St. Louis, Missouri",Click to see stadium details,Fieldturf,LA_TB,33,9,Mostly Cloudy,6
DAL,12/19/15,NYJ,63%,0,"Arlington, Texas",Click to see stadium details,RealGrass,DAL_NYJ,50,9,Clear,7
MIN,12/20/15,CHI,83%,0,"Minneapolis, Minnesota",Click to see stadium details,FieldTurf,CHI_MIN,36,9,Mostly Cloudy,3
JAX,12/20/15,ATL,60%,0,"Jacksonville, Florida",Click to see stadium details,,ATL_JAX,68,10,Clear,7
IND,12/20/15,HOU,52%,0,"Indianapolis, Indiana",Click to see stadium details,Fieldturf,HOU_IND,47,10,Partly Cloudy,13
NYG,12/20/15,CAR,44%,0,"Rutherford, New Jersey",Click to see stadium details,Fieldturf,CAR_NYG,41,10,Clear,4
NE,12/20/15,TEN,46%,0,"Foxborough, Massachusetts",Click to see stadium details,Fieldturf,NE_TEN,39,10,Clear,5
WAS,12/20/15,BUF,32%,0,"Landover, Maryland",Click to see stadium details,Grass,BUF_WAS,45,10,Clear,3
BAL,12/20/15,KC,38%,0,"Baltimore, Maryland",Click to see stadium details,,BAL_KC,43,10,Clear,3
SEA,12/20/15,CLE,77%,0,"Seattle, Washington",Click to see stadium details,Fieldturf,CLE_SEA,44,9,Mostly Cloudy,8
OAK,12/20/15,GB,86%,0,"Oakland, California",Click to see stadium details,Bluegrass,GB_OAK,51,5,Overcast,10
PIT,12/20/15,DEN,51%,0,"Pittsburgh, Pennsylvania",Click to see stadium details,Desso,DEN_PIT,36,10,Clear,3
LAC,12/20/15,MIA,55%,0,"San Diego, California",Click to see stadium details,Grass,LAC_MIA,60,10,Partly Cloudy,6
SF,12/20/15,CIN,72%,0,"Santa Clara, California",Click to see stadium details,Bermuda,CIN_SF,52,9,Mostly Cloudy,5
PHI,12/20/15,ARI,61%,0,"Philadelphia, Pennsylvania",Click to see stadium details,Desso,ARI_PHI,34,10,Clear,3
NO,12/21/15,DET,97%,0,"New Orleans, Louisiana",Click to see stadium details,Fieldturf,DET_NO,66,2,Mostly Cloudy,2
OAK,12/24/15,LAC,77%,0,"Oakland, California",Click to see stadium details,Bluegrass,LAC_OAK,46,9,Clear,8
PHI,12/26/15,WAS,83%,0,"Philadelphia, Pennsylvania",Click to see stadium details,Desso,PHI_WAS,50,8,Overcast,5
NYJ,12/27/15,NE,90%,0,"Rutherford, New Jersey",Click to see stadium details,Fieldturf,NE_NYJ,56,7,Overcast,7
TEN,12/27/15,HOU,73%,0,"Nashville, Tennessee",Click to see stadium details,,HOU_TEN,72,9,Mostly Cloudy,10
KC,12/27/15,CLE,85%,0,"Kansas City, Missouri",Click to see stadium details,Grass,CLE_KC,34,9,Overcast,12
MIA,12/27/15,IND,69%,0,"Miami Gardens, Florida",Click to see stadium details,Grass,IND_MIA,81,9,Partly Cloudy,13
DET,12/27/15,SF,80%,0,"Detroit, Michigan",Click to see stadium details,Fieldturf,DET_SF,37,9,Mostly Cloudy,13
BUF,12/27/15,DAL,95%,0,"Orchard Park, New York",Click to see stadium details,A-Turf,BUF_DAL,37,5,Mostly Cloudy,5
TB,12/27/15,CHI,57%,0,"Tampa, Florida",Click to see stadium details,Grass,CHI_TB,83,10,Clear,11
ATL,12/27/15,CAR,84%,0,"Atlanta, Georgia",Click to see stadium details,Fieldturf,ATL_CAR,71,9,Mostly Cloudy,5
BAL,12/27/15,PIT,88%,0,"Baltimore, Maryland",Click to see stadium details,,BAL_PIT,63,9,Overcast,6
NO,12/27/15,JAX,86%,0,"New Orleans, Louisiana",Click to see stadium details,Fieldturf,JAX_NO,74,7,Partly Cloudy,11
SEA,12/27/15,LA,90%,0,"Seattle, Washington",Click to see stadium details,Fieldturf,LA_SEA,37,9,Rain,2
ARI,12/27/15,GB,18%,0,"Glendale, Arizona",Click to see stadium details,Grass,ARI_GB,58,10,Clear,2
MIN,12/27/15,NYG,77%,0,"Minneapolis, Minnesota",Click to see stadium details,FieldTurf,MIN_NYG,12,9,Clear,5
DEN,12/28/15,CIN,75%,0,"Denver, Colorado",Click to see stadium details,Grass,CIN_DEN,16,7,Partly Cloudy,0
BUF,1/3/16,NYJ,83%,0,"Orchard Park, New York",Click to see stadium details,A-Turf,BUF_NYJ,30,4,Partly Cloudy,10
MIA,1/3/16,NE,71%,0,"Miami Gardens, Florida",Click to see stadium details,Grass,MIA_NE,78,9,Mostly Cloudy,4
ATL,1/3/16,NO,46%,0,"Atlanta, Georgia",Click to see stadium details,Fieldturf,ATL_NO,50,10,Clear,8
CIN,1/3/16,BAL,73%,0,"Cincinnati, Ohio",Click to see stadium details,,BAL_CIN,33,7,Mostly Cloudy,5
CLE,1/3/16,PIT,81%,0,"Cleveland, Ohio",Click to see stadium details,Kentucky,CLE_PIT,34,5,Mostly Cloudy,12
HOU,1/3/16,JAX,52%,0,"Houston, Texas",Click to see stadium details,Grass,HOU_JAX,56,10,Partly Cloudy,4
IND,1/3/16,TEN,71%,0,"Indianapolis, Indiana",Click to see stadium details,Fieldturf,IND_TEN,32,9,Mostly Cloudy,6
DAL,1/3/16,WAS,48%,0,"Arlington, Texas",Click to see stadium details,RealGrass,DAL_WAS,54,10,Clear,4
NYG,1/3/16,PHI,50%,0,"Rutherford, New Jersey",Click to see stadium details,Fieldturf,NYG_PHI,44,10,Clear,10
CHI,1/3/16,DET,73%,0,"Chicago, Illinois",Click to see stadium details,Grass,CHI_DET,30,6,Mostly Cloudy,10
CAR,1/3/16,TB,49%,0,"Charlotte, North Carolina",Click to see stadium details,Grass,CAR_TB,48,9,Clear,5
KC,1/3/16,OAK,82%,0,"Kansas City, Missouri",Click to see stadium details,Grass,KC_OAK,32,9,Clear,7
DEN,1/3/16,LAC,41%,0,"Denver, Colorado",Click to see stadium details,Grass,DEN_LAC,44,5,Clear,0
ARI,1/3/16,SEA,27%,0,"Glendale, Arizona",Click to see stadium details,Grass,ARI_SEA,69,10,Partly Cloudy,6
SF,1/3/16,LA,56%,0,"Santa Clara, California",Click to see stadium details,Bermuda,LA_SF,57,10,Partly Cloudy,0
GB,1/3/16,MIN,77%,0,"Green Bay, Wisconsin",Click to see stadium details,Desso,GB_MIN,23,8,Overcast,5
HOU,1/9/16,KC,62%,1,"Houston, Texas",Click to see stadium details,Grass,HOU_KC,50,9,Partly Cloudy,13
CIN,1/9/16,PIT,94%,1,"Cincinnati, Ohio",Click to see stadium details,,CIN_PIT,48,4,Heavy Rain,3
MIN,1/10/16,SEA,65%,1,"Minneapolis, Minnesota",Click to see stadium details,FieldTurf,MIN_SEA,0,9,Clear,4
WAS,1/10/16,GB,56%,1,"Landover, Maryland",Click to see stadium details,Grass,GB_WAS,49,10,Partly Cloudy,17
NE,1/16/16,KC,93%,1,"Foxborough, Massachusetts",Click to see stadium details,Fieldturf,KC_NE,35,8,Partly Cloudy,2
ARI,1/16/16,GB,49%,1,"Glendale, Arizona",Click to see stadium details,Grass,ARI_GB,55,10,Mostly Cloudy,1
CAR,1/17/16,SEA,69%,1,"Charlotte, North Carolina",Click to see stadium details,Grass,CAR_SEA,43,9,Mostly Cloudy,8
DEN,1/17/16,PIT,44%,1,"Denver, Colorado",Click to see stadium details,Grass,DEN_PIT,40,5,Partly Cloudy,6
DEN,1/24/16,NE,49%,1,"Denver, Colorado",Click to see stadium details,Grass,DEN_NE,43,5,Mostly Cloudy,4
CAR,1/24/16,ARI,60%,1,"Charlotte, North Carolina",Click to see stadium details,Grass,ARI_CAR,34,10,Clear,2
DEN,2/7/16,CAR,34%,1,"Santa Clara, California",Click to see stadium details,Bermuda,CAR_DEN,71,10,Clear,2
DEN,9/8/16,CAR,26%,0,"Denver, Colorado",Q2,Grass,CAR_DEN,73,7,Clear,1
ATL,9/11/16,TB,49%,0,"Atlanta, Georgia",Q2,Fieldturf,ATL_TB,89,7,Clear,5
TEN,9/11/16,MIN,48%,0,"Nashville, Tennessee",Q2,,MIN_TEN,80,10,Clear,5
PHI,9/11/16,CLE,41%,0,"Philadelphia, Pennsylvania",Q2,Desso,CLE_PHI,84,10,Clear,7
NYJ,9/11/16,CIN,44%,0,"Rutherford, New Jersey",Q2,Fieldturf,CIN_NYJ,82,10,Partly Cloudy,7
NO,9/11/16,OAK,68%,0,"New Orleans, Louisiana",Q2,Fieldturf,NO_OAK,87,9,Partly Cloudy,3
KC,9/11/16,LAC,52%,0,"Kansas City, Missouri",Q2,Grass,KC_LAC,76,10,Clear,8
BAL,9/11/16,BUF,43%,0,"Baltimore, Maryland",Q2,,BAL_BUF,84,10,Partly Cloudy,6
HOU,9/11/16,CHI,62%,0,"Houston, Texas",Q2,Grass,CHI_HOU,89,10,Clear,1
JAX,9/11/16,GB,54%,0,"Jacksonville, Florida",Q2,,GB_JAX,92,10,Partly Cloudy,2
SEA,9/11/16,MIA,54%,0,"Seattle, Washington",Q2,Fieldturf,MIA_SEA,66,8,Partly Cloudy,4
DAL,9/11/16,NYG,36%,0,"Arlington, Texas",Q2,RealGrass,DAL_NYG,87,10,Clear,1
IND,9/11/16,DET,48%,0,"Indianapolis, Indiana",Q2,Fieldturf,DET_IND,72,10,Partly Cloudy,1
ARI,9/11/16,NE,20%,0,"Glendale, Arizona",Q2,Grass,ARI_NE,95,10,Clear,4
WAS,9/12/16,PIT,68%,0,"Landover, Maryland",Q2,Grass,PIT_WAS,71,10,Clear,3
SF,9/12/16,LA,74%,0,"Santa Clara, California",Q2,Bermuda,LA_SF,56,9,Clear,3
BUF,9/15/16,NYJ,87%,0,"Orchard Park, New York",Q2,A-Turf,BUF_NYJ,50,7,Clear,3
CAR,9/18/16,SF,53%,0,"Charlotte, North Carolina",Q2,Grass,CAR_SF,87,10,Partly Cloudy,2
WAS,9/18/16,DAL,55%,0,"Landover, Maryland",Q2,Grass,DAL_WAS,88,10,Clear,6
PIT,9/18/16,CIN,87%,0,"Pittsburgh, Pennsylvania",Q2,Desso,CIN_PIT,74,5,Humid and Mostly Cloudy,6
NYG,9/18/16,NO,69%,0,"Rutherford, New Jersey",Q2,Fieldturf,NO_NYG,82,9,Partly Cloudy,5
NE,9/18/16,MIA,70%,0,"Foxborough, Massachusetts",Q2,Fieldturf,MIA_NE,79,9,Partly Cloudy,6
HOU,9/18/16,KC,62%,0,"Houston, Texas",Q2,Grass,HOU_KC,93,10,Partly Cloudy,1
DET,9/18/16,TEN,56%,0,"Detroit, Michigan",Q2,Fieldturf,DET_TEN,78,10,Clear,6
CLE,9/18/16,BAL,74%,0,"Cleveland, Ohio",Q2,Kentucky,BAL_CLE,75,7,Partly Cloudy,5
LA,9/18/16,SEA,49%,0,"Los Angeles, California",Q2,Natural,LA_SEA,83,9,Clear,5
ARI,9/18/16,TB,8%,0,"Glendale, Arizona",Q2,Grass,ARI_TB,104,10,Clear,1
LAC,9/18/16,JAX,63%,0,"San Diego, California",Q2,Grass,JAX_LAC,78,9,Clear,5
OAK,9/18/16,ATL,32%,0,"Oakland, California",Q2,Bluegrass,ATL_OAK,84,10,Clear,5
DEN,9/18/16,IND,17%,0,"Denver, Colorado",Q2,Grass,DEN_IND,86,6,Clear,2
MIN,9/18/16,GB,65%,0,"Minneapolis, Minnesota",Q2,UBU,GB_MIN,71,9,Mostly Cloudy,6
CHI,9/19/16,PHI,45%,0,"Chicago, Illinois",Q2,Grass,CHI_PHI,77,10,Clear,4
NE,9/22/16,HOU,69%,0,"Foxborough, Massachusetts",Q2,Fieldturf,HOU_NE,64,9,Clear,2
BUF,9/25/16,ARI,43%,0,"Orchard Park, New York",Q2,A-Turf,ARI_BUF,65,10,Clear,2
TEN,9/25/16,OAK,41%,0,"Nashville, Tennessee",Q2,,OAK_TEN,91,9,Clear,2
NYG,9/25/16,WAS,31%,0,"Rutherford, New Jersey",Q2,Fieldturf,NYG_WAS,70,10,Clear,4
MIA,9/25/16,CLE,74%,0,"Miami Gardens, Florida",Q2,Grass,CLE_MIA,84,9,Partly Cloudy,5
JAX,9/25/16,BAL,65%,0,"Jacksonville, Florida",Q2,,BAL_JAX,87,9,Partly Cloudy,6
GB,9/25/16,DET,76%,0,"Green Bay, Wisconsin",Q2,Desso,DET_GB,74,9,Mostly Cloudy,12
CIN,9/25/16,DEN,54%,0,"Cincinnati, Ohio",Q2,,CIN_DEN,85,9,Clear,1
CAR,9/25/16,MIN,56%,0,"Charlotte, North Carolina",Q2,Grass,CAR_MIN,88,10,Mostly Cloudy,2
TB,9/25/16,LA,60%,0,"Tampa, Florida",Q2,Grass,LA_TB,89,9,Partly Cloudy,2
SEA,9/25/16,SF,47%,0,"Seattle, Washington",Q2,Fieldturf,SEA_SF,71,10,Partly Cloudy,3
KC,9/25/16,NYJ,75%,0,"Kansas City, Missouri",Q2,Grass,KC_NYJ,64,9,Mostly Cloudy,5
IND,9/25/16,LAC,56%,0,"Indianapolis, Indiana",Q2,Fieldturf,IND_LAC,83,9,Partly Cloudy,3
PHI,9/25/16,PIT,43%,0,"Philadelphia, Pennsylvania",Q2,Desso,PHI_PIT,67,10,Clear,2
DAL,9/25/16,CHI,92%,0,"Arlington, Texas",Q2,RealGrass,CHI_DAL,74,9,Humid and Mostly Cloudy,6
NO,9/26/16,ATL,80%,0,"New Orleans, Louisiana",Q2,Fieldturf,ATL_NO,79,9,Light Rain,1
CIN,9/29/16,MIA,92%,0,"Cincinnati, Ohio",Q2,,CIN_MIA,57,4,Mostly Cloudy,2
JAX,10/2/16,IND,55%,0,"London, London",Q2,Desso,IND_JAX,59,10,Partly Cloudy,5
HOU,10/2/16,TEN,45%,0,"Houston, Texas",Q2,Grass,HOU_TEN,85,10,Clear,4
WAS,10/2/16,CLE,77%,0,"Landover, Maryland",Q2,Grass,CLE_WAS,73,9,Mostly Cloudy,1
NYJ,10/2/16,SEA,85%,0,"Rutherford, New Jersey",Q2,Fieldturf,NYJ_SEA,63,7,Overcast,0
NE,10/2/16,BUF,92%,0,"Foxborough, Massachusetts",Q2,Fieldturf,BUF_NE,56,5,Overcast,1
ATL,10/2/16,CAR,38%,0,"Atlanta, Georgia",Q2,Fieldturf,ATL_CAR,81,9,Partly Cloudy,1
BAL,10/2/16,OAK,82%,0,"Baltimore, Maryland",Q2,,BAL_OAK,69,9,Mostly Cloudy,0
CHI,10/2/16,DET,78%,0,"Chicago, Illinois",Q2,Grass,CHI_DET,66,9,Mostly Cloudy,3
TB,10/2/16,DEN,68%,0,"Tampa, Florida",Q2,Grass,DEN_TB,86,9,Drizzle,6
